%
Copyright (C) 2021  Intel Corporation. All rights reserved.
Your use of Intel Corporation's design tools, logic functions 
and other software and tools, and any partner logic 
functions, and any output files from any of the foregoing 
(including device programming or simulation files), and any 
associated documentation or information are expressly subject 
to the terms and conditions of the Intel Program License 
Subscription Agreement, the Intel Quartus Prime License Agreement,
the Intel FPGA IP License Agreement, or other applicable license
agreement, including, without limitation, that your use is for
the sole purpose of programming logic devices manufactured by
Intel and sold by Intel or its authorized distributors.  Please
refer to the applicable agreement for further details, at
https://fpgasoftware.intel.com/eula.
%

GROUP CREATE bit_num[31..0] = bit_num[31] bit_num[30] bit_num[29] bit_num[28] bit_num[27] bit_num[26] bit_num[25] bit_num[24] bit_num[23] bit_num[22] bit_num[21] bit_num[20] bit_num[19] bit_num[18] bit_num[17] bit_num[16] bit_num[15] bit_num[14] bit_num[13] bit_num[12] bit_num[11] bit_num[10] bit_num[9] bit_num[8] bit_num[7] bit_num[6] bit_num[5] bit_num[4] bit_num[3] bit_num[2] bit_num[1] bit_num[0] ;
INPUTS CLK_10M;
OUTPUTS GSCLK state.0000 state.0001 state.0010 state.0011 state.0100 state.0101 state.0110 state.1000 state.1001 LAT SCLK SDOs[0] SDOs[1] SDOs[2] SDOs[3] bit_num[31..0];
UNIT ns;
RADIX HEX;
PATTERN
            0.0> 0 = X X X X X X X X X X X X X X X X XXXXXXXX 
1853500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000163 
1854000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000163 
1854500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000163 
1855000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000163 
1855500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000162 
1856000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000162 
1856500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000162 
1857000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000162 
1857500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000161 
1858000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000161 
1858500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000161 
1859000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000161 
1859500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000160 
1860000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000160 
1860500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000160 
1861000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000160 
1861500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000015F 
1862000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000015F 
1862500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000015F 
1863000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000015F 
1863500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000015E 
1864000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000015E 
1864500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000015E 
1865000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000015E 
1865500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000015D 
1866000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000015D 
1866500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000015D 
1867000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000015D 
1867500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000015C 
1868000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000015C 
1868500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000015C 
1869000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000015C 
1869500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000015B 
1870000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000015B 
1870500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000015B 
1871000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000015B 
1871500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000015A 
1872000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000015A 
1872500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000015A 
1873000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000015A 
1873500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000159 
1874000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000159 
1874500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000159 
1875000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000159 
1875500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000158 
1876000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000158 
1876500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000158 
1877000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000158 
1877500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000157 
1878000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000157 
1878500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000157 
1879000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000157 
1879500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000156 
1880000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000156 
1880500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000156 
1881000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000156 
1881500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000155 
1882000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000155 
1882500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000155 
1883000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000155 
1883500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000154 
1884000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000154 
1884500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000154 
1885000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000154 
1885500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000153 
1886000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000153 
1886500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000153 
1887000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000153 
1887500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000152 
1888000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000152 
1888500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000152 
1889000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000152 
1889500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000151 
1890000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000151 
1890500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000151 
1891000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000151 
1891500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000150 
1892000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000150 
1892500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000150 
1893000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000150 
1893500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000014F 
1894000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000014F 
1894500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000014F 
1895000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000014F 
1895500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000014E 
1896000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000014E 
1896500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000014E 
1897000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000014E 
1897500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000014D 
1898000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000014D 
1898500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000014D 
1899000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000014D 
1899500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000014C 
1900000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000014C 
1900500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000014C 
1901000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000014C 
1901500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000014B 
1902000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000014B 
1902500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000014B 
1903000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000014B 
1903500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000014A 
1904000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000014A 
1904500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000014A 
1905000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000014A 
1905500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000149 
1906000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000149 
1906500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000149 
1907000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000149 
1907500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000148 
1908000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000148 
1908500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000148 
1909000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000148 
1909500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000147 
1910000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000147 
1910500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000147 
1911000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000147 
1911500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000146 
1912000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000146 
1912500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000146 
1913000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000146 
1913500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000145 
1914000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000145 
1914500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000145 
1915000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000145 
1915500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000144 
1916000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000144 
1916500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000144 
1917000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000144 
1917500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000143 
1918000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000143 
1918500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000143 
1919000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000143 
1919500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000142 
1920000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000142 
1920500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000142 
1921000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000142 
1921500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000141 
1922000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000141 
1922500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000141 
1923000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000141 
1923500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000140 
1924000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000140 
1924500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000140 
1925000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000140 
1925500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000013F 
1926000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000013F 
1926500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000013F 
1927000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000013F 
1927500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000013E 
1928000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000013E 
1928500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000013E 
1929000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000013E 
1929500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000013D 
1930000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000013D 
1930500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000013D 
1931000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000013D 
1931500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000013C 
1932000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000013C 
1932500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000013C 
1933000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000013C 
1933500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000013B 
1934000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000013B 
1934500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000013B 
1935000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000013B 
1935500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000013A 
1936000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000013A 
1936500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000013A 
1937000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000013A 
1937500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000139 
1938000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000139 
1938500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000139 
1939000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000139 
1939500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000138 
1940000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000138 
1940500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000138 
1941000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000138 
1941500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000137 
1942000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000137 
1942500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000137 
1943000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000137 
1943500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000136 
1944000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000136 
1944500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000136 
1945000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000136 
1945500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000135 
1946000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000135 
1946500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000135 
1947000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000135 
1947500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000134 
1948000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000134 
1948500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000134 
1949000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000134 
1949500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000133 
1950000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000133 
1950500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000133 
1951000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000133 
1951500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000132 
1952000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000132 
1952500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000132 
1953000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000132 
1953500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000131 
1954000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000131 
1954500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000131 
1955000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000131 
1955500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000130 
1956000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000130 
1956500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000130 
1957000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000130 
1957500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000012F 
1958000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000012F 
1958500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000012F 
1959000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000012F 
1959500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000012E 
1960000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000012E 
1960500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000012E 
1961000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000012E 
1961500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000012D 
1962000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000012D 
1962500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000012D 
1963000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000012D 
1963500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000012C 
1964000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000012C 
1964500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000012C 
1965000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000012C 
1965500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000012B 
1966000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000012B 
1966500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000012B 
1967000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000012B 
1967500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000012A 
1968000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000012A 
1968500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000012A 
1969000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000012A 
1969500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000129 
1970000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000129 
1970500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000129 
1971000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000129 
1971500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000128 
1972000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000128 
1972500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000128 
1973000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000128 
1973500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000127 
1974000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000127 
1974500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000127 
1975000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000127 
1975500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000126 
1976000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000126 
1976500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000126 
1977000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000126 
1977500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000125 
1978000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000125 
1978500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000125 
1979000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000125 
1979500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000124 
1980000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000124 
1980500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000124 
1981000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000124 
1981500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000123 
1982000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000123 
1982500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000123 
1983000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000123 
1983500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000122 
1984000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000122 
1984500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000122 
1985000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000122 
